player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,xgot,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,chances_created,final_third_passes,accurate_crosses,accurate_long_balls,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,aerial_duels_won,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,offsides,high_claim,tackles,accurate_passes_percent,accurate_crosses_percent,accurate_long_balls_percent,ground_duels_won_percent,aerial_duels_won_percent,successful_dribbles_percent,tackles_won_percent,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed
584,24-25-prem-aston-villa-vs-southampton,11,0,0,0,0.0,0.01,0.0,0,0,0,0,6,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,80,0,0,0,0,0,0,79,96,0,0,0
451,24-25-prem-aston-villa-vs-southampton,17,0,0,0,0.0,0.0,0.0,0,0,0,0,10,3,0,0,0,0,0,0,1,0,0,0,0,2,5,2,0,1,1,0,0,0.0,0.0,0,0,0,0,0,1,100,0,0,33,0,0,0,73,96,0,0,0
453,24-25-prem-aston-villa-vs-southampton,90,0,0,0,0.0,0.03,0.0,0,0,0,1,20,13,1,0,0,0,0,0,1,0,0,0,2,1,5,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,81,0,0,0,50,0,0,0,96,1,0,0
461,24-25-prem-aston-villa-vs-southampton,90,0,0,0,0.0,0.02,0.0,0,0,0,1,105,83,0,12,0,12,0,2,3,4,5,4,0,3,4,1,2,0,2,0,0,0.0,0.0,0,0,0,0,0,1,92,0,80,25,67,0,0,0,96,1,0,0
27,24-25-prem-aston-villa-vs-southampton,73,0,0,2,0.2,0.22,0.0,0,1,0,5,25,10,0,1,0,1,0,0,1,0,0,0,0,2,6,1,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,71,0,50,17,50,33,0,0,73,1,0,0
462,24-25-prem-aston-villa-vs-southampton,1,0,0,0,0.0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,100,0,0,100,0,0,100,92,96,0,0,0
99,24-25-prem-brentford-vs-newcastle-united,90,1,1,3,0.38,0.36,0.65,2,2,1,4,61,31,3,2,0,0,0,1,4,0,1,1,0,5,4,4,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,79,0,0,80,25,67,0,0,94,2,0,0
101,24-25-prem-brentford-vs-newcastle-united,90,0,1,0,0.0,0.06,0.0,0,0,0,1,69,52,2,17,0,4,2,1,11,1,0,0,2,6,4,5,1,1,2,0,0,0.0,0.0,0,0,0,0,0,5,88,0,67,56,100,0,40,0,94,2,0,0
402,24-25-prem-brentford-vs-newcastle-united,60,0,2,2,0.31,0.33,0.0,0,2,1,5,53,29,3,0,1,1,0,0,0,0,1,1,0,4,4,4,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,91,20,100,50,0,50,0,0,60,3,0,0
110,24-25-prem-brentford-vs-newcastle-united,87,1,0,3,0.16,0.03,0.9,3,1,0,10,39,20,1,3,0,1,0,0,5,0,0,0,1,2,2,2,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,83,0,100,50,0,50,0,0,87,2,0,0
401,24-25-prem-brentford-vs-newcastle-united,90,1,0,3,0.49,0.53,0.67,1,2,0,11,53,27,2,1,0,1,1,0,5,0,0,0,0,4,3,4,0,1,1,0,0,0.0,0.0,0,0,0,0,0,1,77,0,33,57,0,67,100,0,94,4,0,0
111,24-25-prem-brentford-vs-newcastle-united,89,0,0,1,0.09,0.13,0.0,0,2,0,1,64,36,0,6,0,3,4,1,7,1,4,1,5,7,7,7,0,1,0,0,0,0.0,0.0,0,0,0,0,0,4,90,0,75,50,0,67,100,0,94,2,0,0
106,24-25-prem-brentford-vs-newcastle-united,17,1,0,1,0.37,0.0,0.27,1,1,0,3,12,4,0,2,0,0,1,0,0,0,0,0,0,5,2,2,3,0,0,0,0,0.0,0.0,0,0,0,0,0,1,57,0,0,67,75,50,100,73,94,0,0,0
107,24-25-prem-brentford-vs-newcastle-united,73,0,0,0,0.0,0.01,0.0,0,0,0,1,32,14,1,0,0,1,2,1,5,0,1,1,1,6,4,3,3,1,1,0,0,0.0,0.0,0,0,0,0,0,2,70,0,100,50,75,0,100,0,73,2,0,0
88,24-25-prem-brentford-vs-newcastle-united,90,1,0,1,0.17,0.01,0.49,1,0,0,2,54,38,0,11,0,2,0,0,3,0,5,1,0,1,4,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,83,0,33,0,33,0,0,0,94,2,0,0
91,24-25-prem-brentford-vs-newcastle-united,90,0,1,0,0.0,0.04,0.0,0,0,0,0,48,25,1,8,0,13,1,0,8,0,1,0,0,1,1,1,0,0,0,2,2,1.28,-0.72,0,25,13,0,1,1,64,0,48,50,0,0,100,0,94,2,0,0
314,24-25-prem-brentford-vs-newcastle-united,73,0,0,1,0.04,0.02,0.04,1,0,0,1,31,19,0,4,0,1,2,0,5,0,1,0,2,4,5,4,0,2,1,0,0,0.0,0.0,0,0,0,0,0,2,86,0,100,44,0,0,100,0,73,2,0,0
394,24-25-prem-brentford-vs-newcastle-united,90,0,0,2,0.1,0.04,0.0,0,3,0,4,76,44,1,10,0,0,1,0,5,0,0,0,1,6,5,6,0,2,0,0,0,0.0,0.0,0,0,0,0,0,1,80,0,0,60,0,60,100,0,94,4,0,0
98,24-25-prem-brentford-vs-newcastle-united,90,0,0,1,0.02,0.12,0.0,0,2,0,1,44,18,0,1,1,0,1,0,1,0,2,1,0,4,5,4,0,0,2,0,0,0.0,0.0,0,0,0,0,0,2,72,50,0,50,0,67,50,0,94,2,0,0
398,24-25-prem-brentford-vs-newcastle-united,30,0,0,2,0.06,0.05,0.14,1,2,0,3,18,6,1,1,1,0,0,0,2,0,0,0,1,2,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,67,25,0,67,0,100,0,60,94,1,0,0
104,24-25-prem-brentford-vs-newcastle-united,90,0,0,0,0.0,0.0,0.0,0,0,0,0,54,31,0,3,0,2,1,0,2,0,8,4,0,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,89,0,50,100,0,0,100,0,94,2,0,0
392,24-25-prem-brentford-vs-newcastle-united,73,1,0,3,0.17,0.3,0.47,1,3,0,5,36,16,1,1,1,0,0,0,3,0,0,0,0,4,5,3,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,73,100,0,43,50,50,0,0,74,3,0,0
410,24-25-prem-brentford-vs-newcastle-united,73,0,0,2,0.07,0.02,0.0,0,0,0,1,41,33,1,3,0,1,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0.0,0.0,0,0,0,0,0,1,97,0,50,33,0,0,0,0,73,3,0,0
399,24-25-prem-brentford-vs-newcastle-united,83,0,0,0,0.0,0.03,0.0,0,1,0,3,86,43,1,3,1,1,2,1,1,0,8,4,2,7,4,6,1,1,0,0,0,0.0,0.0,0,0,0,0,0,4,84,14,25,75,33,100,50,0,83,3,0,0
403,24-25-prem-brentford-vs-newcastle-united,60,0,0,0,0.0,0.01,0.0,0,1,0,0,36,22,1,4,0,1,0,1,6,0,1,1,0,4,8,3,1,1,3,0,0,0.0,0.0,0,0,0,0,0,1,92,0,100,33,33,50,0,0,60,3,0,0
417,24-25-prem-brentford-vs-newcastle-united,30,0,0,1,0.17,0.01,0.0,0,0,1,2,24,15,0,5,0,0,0,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,88,0,0,100,100,0,0,60,94,1,0,0
89,24-25-prem-brentford-vs-newcastle-united,17,0,0,0,0.0,0.01,0.0,0,1,0,0,14,6,0,2,0,0,0,0,4,0,0,0,0,2,2,2,0,0,2,0,0,0.0,0.0,0,0,0,0,0,1,67,0,0,50,0,100,0,73,94,0,0,0
338,24-25-prem-brentford-vs-newcastle-united,90,0,0,0,0.0,0.01,0.0,0,0,0,2,41,21,0,4,0,0,1,0,4,0,5,3,2,5,5,3,2,0,1,0,0,0.0,0.0,0,0,0,0,0,3,78,0,0,43,67,0,33,0,94,2,0,0
391,24-25-prem-brentford-vs-newcastle-united,17,0,0,1,0.11,0.01,0.0,0,0,0,1,15,7,0,0,0,0,0,0,0,0,0,0,1,3,2,3,0,2,0,0,0,0.0,0.0,0,0,0,0,0,1,78,0,0,60,0,0,0,74,94,1,0,0
421,24-25-prem-brentford-vs-newcastle-united,17,0,0,0,0.0,0.0,0.0,0,0,0,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0,0,0,0,0,73,94,1,0,0
395,24-25-prem-brentford-vs-newcastle-united,90,0,0,0,0.0,0.0,0.0,0,0,0,0,54,42,0,0,0,1,1,0,2,1,5,1,2,2,3,2,0,0,1,0,0,0.0,0.0,0,0,0,0,0,2,95,0,100,40,0,0,50,0,94,4,0,0
409,24-25-prem-brentford-vs-newcastle-united,90,0,0,0,0.0,0.06,0.0,0,0,0,1,84,62,1,5,0,0,0,0,8,0,3,3,1,3,4,1,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0,95,0,0,25,67,0,0,0,94,4,0,0
415,24-25-prem-brentford-vs-newcastle-united,90,0,0,0,0.0,0.01,0.0,0,0,0,0,68,53,0,11,0,3,0,1,7,1,3,1,1,2,4,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,87,0,33,0,40,0,0,0,94,4,0,0
413,24-25-prem-brentford-vs-newcastle-united,90,0,0,0,0.0,0.0,0.0,0,0,0,0,42,15,0,0,0,1,0,0,10,0,4,0,0,1,1,0,1,0,0,4,4,2.35,-1.65,2,15,1,0,2,0,75,0,17,0,100,0,0,0,94,4,0,0
418,24-25-prem-brentford-vs-newcastle-united,7,0,0,0,0.0,0.0,0.0,0,0,0,0,20,12,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,80,0,0,0,0,0,0,83,94,1,0,0
100,24-25-prem-brentford-vs-newcastle-united,3,0,0,0,0.0,0.0,0.0,0,0,0,0,6,2,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,67,0,0,0,0,0,0,87,94,0,0,0
674,24-25-prem-brentford-vs-newcastle-united,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,0,0,0
203,24-25-prem-crystal-palace-vs-manchester-city,90,0,2,3,0.12,0.33,0.0,0,1,0,0,51,30,3,6,1,2,1,1,8,1,0,0,1,4,2,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,79,50,40,80,0,100,33,0,93,2,0,0
356,24-25-prem-crystal-palace-vs-manchester-city,90,0,1,1,0.07,0.43,0.0,0,3,0,6,90,58,4,1,3,1,2,2,7,0,2,2,0,9,3,8,1,0,2,0,0,0.0,0.0,0,0,0,0,0,5,92,60,33,80,50,75,40,0,93,2,0,0
650,24-25-prem-crystal-palace-vs-manchester-city,90,1,0,1,0.52,0.0,0.95,1,1,0,1,45,24,0,2,0,5,0,1,3,0,9,5,0,3,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,83,0,71,100,0,100,0,0,93,2,0,0
350,24-25-prem-crystal-palace-vs-manchester-city,90,0,0,1,0.11,0.03,0.0,0,0,0,1,128,98,0,13,0,5,2,1,6,2,5,3,1,11,2,3,8,1,0,0,0,0.0,0.0,0,0,0,0,0,2,89,0,56,75,89,0,100,0,93,2,0,0
211,24-25-prem-crystal-palace-vs-manchester-city,90,1,0,1,0.14,0.01,0.16,1,1,0,1,49,14,0,4,0,0,1,0,5,0,4,2,1,4,8,2,2,0,1,0,0,0.0,0.0,0,0,0,0,0,1,64,0,0,29,40,50,100,0,93,2,0,0
351,24-25-prem-crystal-palace-vs-manchester-city,90,1,0,3,0.69,0.12,1.05,2,0,1,7,20,8,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,62,0,0,0,100,0,0,0,93,2,0,0
625,24-25-prem-crystal-palace-vs-manchester-city,90,0,0,2,0.13,0.11,0.0,0,0,0,1,126,105,0,14,0,2,0,1,7,0,2,1,1,1,2,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,92,0,40,33,0,0,0,0,93,2,0,0
210,24-25-prem-crystal-palace-vs-manchester-city,90,0,0,0,0.0,0.07,0.0,0,0,0,1,47,17,1,3,0,0,3,1,4,0,0,0,1,6,3,6,0,1,0,0,0,0.0,0.0,0,0,0,0,0,5,65,0,0,67,0,0,60,0,93,2,0,0
342,24-25-prem-crystal-palace-vs-manchester-city,90,0,1,0,0.0,0.41,0.0,0,0,0,5,76,49,2,7,0,1,0,2,5,1,0,0,1,0,4,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,75,0,25,0,0,0,0,0,93,2,0,0
585,24-25-prem-crystal-palace-vs-manchester-city,77,0,0,1,0.06,0.12,0.0,0,1,0,4,26,12,0,0,0,0,1,0,2,1,1,1,0,3,2,2,1,0,1,0,0,0.0,0.0,0,0,0,0,0,1,67,0,0,67,50,100,100,0,77,2,0,0
201,24-25-prem-crystal-palace-vs-manchester-city,90,0,0,0,0.0,0.0,0.0,0,0,0,0,38,19,0,11,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,2.31,0.31,1,19,5,0,1,0,56,0,25,0,0,0,0,0,93,2,0,0
363,24-25-prem-crystal-palace-vs-manchester-city,90,0,0,0,0.0,0.03,0.0,0,0,0,0,88,68,0,13,0,4,2,0,4,0,2,1,1,3,2,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,89,0,67,75,0,0,67,0,93,2,0,0
206,24-25-prem-crystal-palace-vs-manchester-city,90,0,0,2,0.2,0.04,0.15,1,0,0,2,62,38,0,6,0,1,0,1,4,2,1,1,0,6,4,5,1,3,0,0,0,0.0,0.0,0,0,0,0,0,2,86,0,25,71,33,0,0,0,93,2,0,0
199,24-25-prem-crystal-palace-vs-manchester-city,72,0,0,2,0.18,0.0,0.0,0,1,0,2,35,16,1,2,0,1,0,1,2,0,0,0,1,2,3,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,76,0,33,33,50,50,0,0,72,2,0,0
159,24-25-prem-crystal-palace-vs-manchester-city,90,0,0,0,0.0,0.01,0.0,0,0,0,0,58,36,0,4,0,7,3,1,5,0,5,2,0,6,3,6,0,3,1,0,0,0.0,0.0,0,0,0,0,0,3,90,0,88,67,0,0,100,0,93,2,0,0
645,24-25-prem-crystal-palace-vs-manchester-city,18,0,0,1,0.07,0.06,0.0,0,0,0,1,16,4,1,1,2,0,0,0,2,0,2,2,1,1,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,80,50,0,50,0,0,0,72,93,0,0,0
345,24-25-prem-crystal-palace-vs-manchester-city,86,0,0,1,0.02,0.63,0.0,0,0,0,4,65,38,3,2,2,0,0,0,1,0,1,0,1,0,7,0,0,0,3,0,0,0.0,0.0,0,0,0,0,0,0,83,25,0,0,0,0,0,0,86,2,0,0
207,24-25-prem-crystal-palace-vs-manchester-city,90,0,0,1,0.03,0.15,0.0,0,1,0,2,21,9,1,0,0,0,0,0,6,0,0,0,0,3,5,3,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,90,0,0,60,0,100,0,0,93,2,0,0
571,24-25-prem-crystal-palace-vs-manchester-city,79,0,0,3,0.29,0.04,0.49,1,1,0,3,35,23,1,0,0,1,1,0,2,0,0,0,0,3,5,3,0,0,1,0,0,0.0,0.0,0,0,0,0,0,2,92,0,100,38,0,50,50,0,79,2,0,0
361,24-25-prem-crystal-palace-vs-manchester-city,90,0,0,0,0.0,0.02,0.0,0,0,0,2,126,110,0,8,0,3,0,1,1,4,3,1,0,1,2,1,0,0,1,0,0,0.0,0.0,0,0,0,0,0,1,95,0,60,50,0,0,0,0,93,2,0,0
355,24-25-prem-crystal-palace-vs-manchester-city,84,1,0,1,0.15,0.03,0.77,1,0,0,4,67,43,0,5,0,1,0,0,9,0,1,1,1,2,9,1,1,1,2,0,0,0.0,0.0,0,0,0,0,0,0,90,0,33,13,33,0,0,0,93,2,0,0
346,24-25-prem-crystal-palace-vs-manchester-city,11,0,0,0,0.0,0.01,0.0,0,1,0,1,12,6,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,75,0,0,50,0,100,0,79,93,0,0,0
11,24-25-prem-crystal-palace-vs-manchester-city,13,0,0,0,0.0,0.0,0.0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,75,0,0,0,100,0,0,77,93,0,0,0
200,24-25-prem-crystal-palace-vs-manchester-city,90,0,0,0,0.0,0.01,0.0,0,0,0,1,47,36,0,2,0,2,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,86,0,50,0,0,0,0,0,93,2,0,0
358,24-25-prem-crystal-palace-vs-manchester-city,90,0,0,0,0.0,0.0,0.0,0,0,0,0,44,27,0,2,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,2,1.26,-0.74,0,27,2,0,0,0,84,0,29,0,0,0,0,0,93,2,0,0
349,24-25-prem-crystal-palace-vs-manchester-city,4,0,0,0,0.0,0.0,0.0,0,0,0,0,6,3,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0,67,0,0,0,86,93,0,0,0
328,24-25-prem-everton-vs-liverpool,90,1,1,2,0.28,0.13,0.77,2,4,0,1,54,25,2,5,1,0,0,0,7,0,0,0,0,5,3,5,0,1,0,0,0,0.0,0.0,0,0,0,1,0,0,71,100,0,63,0,100,0,0,102,2,0,0
219,24-25-prem-everton-vs-liverpool,90,0,1,0,0.0,0.02,0.0,0,0,0,1,61,28,1,9,0,6,1,1,3,2,17,11,0,4,1,2,2,1,1,0,0,0.0,0.0,0,0,0,0,0,1,76,0,60,67,100,0,100,0,102,2,0,0
236,24-25-prem-everton-vs-liverpool,90,1,0,1,0.09,0.05,0.62,1,0,0,3,47,25,1,7,0,6,1,1,3,0,9,5,1,5,3,4,1,3,1,0,0,0.0,0.0,0,0,0,0,0,1,83,0,67,67,50,0,100,0,102,2,0,0
329,24-25-prem-everton-vs-liverpool,90,1,0,1,0.15,0.02,0.73,1,0,0,1,60,29,0,4,0,1,2,2,4,0,1,0,0,7,8,4,3,0,3,0,0,0.0,0.0,0,0,0,0,0,4,71,0,17,50,43,0,50,0,102,2,0,0
218,24-25-prem-everton-vs-liverpool,90,1,0,4,0.64,0.02,0.58,2,0,0,2,34,14,2,1,0,0,0,0,5,0,0,0,0,7,14,1,6,1,2,0,0,0.0,0.0,0,0,0,1,0,0,70,0,0,17,40,0,0,0,102,2,0,0
339,24-25-prem-everton-vs-liverpool,90,0,0,0,0.0,0.02,0.0,0,0,0,0,136,105,0,14,0,6,1,0,2,1,13,5,0,10,6,3,7,1,1,0,0,0.0,0.0,0,0,0,0,0,2,91,0,67,75,58,0,50,0,102,2,0,0
326,24-25-prem-everton-vs-liverpool,90,0,0,0,0.0,0.01,0.0,0,0,0,0,93,71,0,8,0,2,0,1,2,1,9,5,0,9,1,1,8,1,0,0,0,0.0,0.0,0,0,0,0,0,0,90,0,29,100,89,0,0,0,102,2,0,0
226,24-25-prem-everton-vs-liverpool,13,0,1,1,0.02,0.04,0.0,0,0,0,1,14,4,1,1,0,0,0,0,2,0,0,0,0,3,1,2,1,1,0,0,0,0.0,0.0,0,0,0,0,0,1,44,0,0,67,100,0,0,77,102,0,0,0
222,24-25-prem-everton-vs-liverpool,77,0,0,0,0.0,0.05,0.0,0,1,0,0,45,22,1,2,1,0,3,1,9,0,0,0,3,9,8,7,2,2,2,0,0,0.0,0.0,0,0,0,0,0,4,81,100,0,50,67,50,75,0,77,2,0,0
