player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles_attempted,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed
273,25-26-friendly-augsburg-vs-crystal-palace,90,0,0,1,0.02,0.16,1,1,0,0,70,41,72.0,2.0,11,0,0.0,1,50.0,0,2,6,0,2,1,2,4,5,4,57.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,100.0,0.0,0.17,,3.0,0.0,92.0,1.0,0.0,0.0
273,25-26-community-shield-liverpool-vs-crystal-palace,85,0,1,1,0.03,0.42,0,0,0,1,52,25,68.0,3.0,11,3,75.0,0,0.0,0,1,3,0,0,0,1,2,4,2,33.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,,1.0,0.0,85.0,2.0,0.0,0.0
283,25-26-community-shield-liverpool-vs-crystal-palace,90,1,0,3,0.96,0.0,1,0,0,5,16,6,75.0,0.0,2,0,0.0,0,0.0,0,0,0,0,0,0,0,2,5,2,40.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.64,,0.0,0.0,94.0,2.0,1.0,0.0
258,25-26-community-shield-liverpool-vs-crystal-palace,79,0,0,1,0.07,0.06,0,0,0,1,35,19,90.0,1.0,3,0,0.0,2,67.0,1,1,4,0,2,1,0,5,2,5,100.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,33.0,0.0,,3.0,0.0,79.0,2.0,0.0,0.0
270,25-26-community-shield-liverpool-vs-crystal-palace,62,0,0,2,0.05,0.04,0,0,0,1,48,27,77.0,0.0,5,0,0.0,1,33.0,1,1,5,1,2,0,0,7,1,4,80.0,3,100.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,50.0,0.0,,2.0,29.0,94.0,0.0,0.0,0.0
260,25-26-community-shield-liverpool-vs-crystal-palace,89,0,0,0,0.0,0.24,0,0,0,1,62,45,88.0,1.0,7,1,100.0,5,50.0,1,1,5,0,6,4,0,3,2,1,100.0,2,50.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,100.0,0.0,,1.0,0.0,94.0,2.0,0.0,0.0
266,25-26-community-shield-liverpool-vs-crystal-palace,90,0,0,3,0.11,0.03,1,2,1,2,48,23,88.0,1.0,4,0,0.0,1,33.0,0,0,5,0,1,0,0,5,6,4,40.0,1,100.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,50.0,0.0,0.24,,0.0,0.0,94.0,2.0,0.0,0.0
253,25-26-community-shield-liverpool-vs-crystal-palace,90,0,0,0,0.0,0.0,0,0,0,0,34,15,63.0,0.0,5,0,0.0,4,31.0,0,0,9,0,2,0,0,0,0,0,0.0,0,0.0,0,0,3,2,0.84,-1.16,1,15,4,,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,94.0,2.0,0.0,0.0
386,25-26-community-shield-liverpool-vs-crystal-palace,20,0,0,0,0.0,0.03,0,0,0,0,18,14,93.0,2.0,4,0,0.0,2,100.0,0,0,1,0,1,0,0,1,0,1,100.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,,0.0,71.0,94.0,1.0,0.0,0.0
276,25-26-friendly-augsburg-vs-crystal-palace-1,90,0,0,0,0.0,0.12,0,0,0,0,39,22,85.0,3.0,5,1,100.0,0,0.0,1,0,3,0,0,0,1,2,9,2,18.0,0,0.0,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0.0,100.0,0.0,,1.0,0.0,90.0,1.0,0.0,0.0
284,25-26-friendly-augsburg-vs-crystal-palace-1,28,0,0,0,0.0,0.0,0,1,0,1,6,0,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,3,2,1,50.0,2,67.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,100.0,0.0,0.0,,0.0,0.0,34.0,0.0,0.0,0.0
269,25-26-friendly-augsburg-vs-crystal-palace-1,63,0,0,0,0.0,0.0,0,0,0,1,26,6,50.0,1.0,3,0,0.0,1,33.0,1,0,2,1,0,0,0,2,8,2,25.0,0,0.0,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,1.0,34.0,90.0,1.0,0.0,0.0
593,25-26-friendly-newcastle-united-vs-tottenham-hotspur,62,0,0,1,0.0,0.0,1,0,0,5,24,12,71.0,0.0,2,0,0.0,1,100.0,1,1,4,0,1,0,0,2,3,2,50.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,50.0,0.0,,2.0,0.0,62.0,1.0,0.0,0.0
12,25-26-friendly-tottenham-hotspur-vs-arsenal,14,0,0,0,0.0,0.0,0,0,0,2,20,9,69.0,0.0,0,0,0.0,1,100.0,0,0,0,0,0,0,0,1,0,1,100.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,1.0,77.0,92.0,0.0,0.0,0.0
666,25-26-friendly-tottenham-hotspur-vs-arsenal,14,0,0,0,0.0,0.0,0,0,0,1,2,2,100.0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,77.0,92.0,0.0,0.0,0.0
580,25-26-friendly-tottenham-hotspur-vs-arsenal,28,0,0,0,0.0,0.0,0,0,0,0,4,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,1,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,63.0,92.0,0.0,0.0,0.0
582,25-26-friendly-tottenham-hotspur-vs-luton-town,77,0,0,1,0.0,0.0,1,3,1,6,36,14,74.0,0.0,2,0,0.0,2,67.0,0,0,3,0,0,0,1,5,9,5,36.0,0,0.0,1,3,0,0,0.0,0.0,0,0,0,3.0,0,0,0,1,60.0,0.0,0.0,,1.0,0.0,79.0,0.0,0.0,0.0
106,25-26-friendly-brentford-vs-gil-vicente,45,0,0,0,0.0,0.0,0,0,0,0,53,40,85.0,0.0,5,0,0.0,2,33.0,1,0,2,0,2,2,0,2,2,1,100.0,1,33.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,1.0,0.0,46.0,1.0,0.0,0.0
388,25-26-community-shield-liverpool-vs-crystal-palace,71,0,0,0,0.0,0.02,0,0,0,0,58,53,100.0,0.0,9,0,0.0,3,100.0,0,1,1,0,0,0,0,3,3,2,40.0,1,100.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,71.0,1.0,0.0,0.0
257,25-26-community-shield-liverpool-vs-crystal-palace,90,0,0,0,0.0,0.01,0,0,0,0,53,34,74.0,0.0,7,0,0.0,1,13.0,1,1,3,0,2,1,0,3,1,1,100.0,2,67.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,100.0,0.0,,1.0,0.0,94.0,2.0,0.0,0.0
373,25-26-community-shield-liverpool-vs-crystal-palace,90,0,0,0,0.0,0.02,0,0,0,1,87,70,89.0,0.0,11,0,0.0,3,33.0,0,3,2,0,3,3,0,2,3,0,0.0,2,67.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,94.0,2.0,0.0,0.0
261,25-26-community-shield-liverpool-vs-crystal-palace,90,0,0,1,0.13,0.0,1,0,1,2,58,39,83.0,0.0,4,0,0.0,2,50.0,1,0,3,2,2,1,0,3,1,2,67.0,1,100.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,100.0,0.32,,1.0,0.0,94.0,2.0,0.0,0.0
108,25-26-friendly-brentford-vs-gil-vicente,46,0,0,0,0.0,0.01,0,0,0,0,50,42,91.0,0.0,5,0,0.0,1,33.0,0,0,1,1,2,1,0,1,0,0,0.0,1,100.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,46.0,90.0,0.0,0.0,0.0
259,25-26-community-shield-liverpool-vs-crystal-palace,12,0,0,0,0.0,0.0,0,0,0,1,7,4,67.0,0.0,1,0,0.0,0,0.0,0,0,1,0,0,0,0,1,0,0,0.0,1,100.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,,0.0,79.0,94.0,0.0,0.0,0.0
271,25-26-community-shield-liverpool-vs-crystal-palace,29,0,0,0,0.0,0.21,0,0,0,1,13,6,86.0,0.0,2,0,0.0,1,50.0,0,0,2,0,0,0,0,1,1,1,50.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,29.0,2.0,0.0,0.0
384,25-26-community-shield-liverpool-vs-crystal-palace,90,0,0,2,0.09,0.03,0,1,0,4,43,20,80.0,0.0,1,0,0.0,1,50.0,0,0,4,1,0,0,0,2,4,1,20.0,1,100.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,100.0,0.0,0.0,,0.0,0.0,94.0,2.0,0.0,0.0
392,25-26-community-shield-liverpool-vs-crystal-palace,20,0,0,0,0.0,0.01,0,0,0,0,17,14,93.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,1,1,2,1,33.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,,1.0,71.0,94.0,1.0,0.0,0.0
662,25-26-friendly-tottenham-hotspur-vs-arsenal,14,0,0,1,0.0,0.0,0,0,0,2,16,13,93.0,0.0,4,0,0.0,3,100.0,0,0,2,0,0,0,0,0,3,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,77.0,92.0,0.0,0.0,0.0
261,25-26-friendly-crystal-palace-vs-hamarkameratene,45,0,0,0,0.0,0.01,0,0,0,0,49,39,93.0,1.0,7,0,0.0,0,0.0,1,3,2,0,1,0,0,3,0,2,100.0,1,100.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,50.0,0.0,,2.0,0.0,90.0,0.0,0.0,0.0
446,25-26-friendly-leeds-united-vs-manchester-united,16,0,0,0,0.0,0.0,0,0,0,1,12,9,82.0,0.0,0,0,0.0,1,100.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,74.0,90.0,0.0,0.0,0.0
462,25-26-friendly-leeds-united-vs-manchester-united,10,0,0,0,0.0,0.0,0,0,0,3,4,2,100.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,80.0,90.0,0.0,0.0,0.0
595,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,13,0,0,0,0.0,0.0,0,0,0,0,19,17,89.0,1.0,2,0,0.0,1,50.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,77.0,90.0,0.0,0.0,0.0
7,25-26-friendly-arsenal-vs-milan,45,0,0,1,0.0,0.0,1,0,0,1,41,32,89.0,2.0,6,0,0.0,0,0.0,1,2,3,0,1,0,0,3,2,1,33.0,2,100.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,1.0,0.0,46.0,0.0,0.0,0.0
504,25-26-friendly-crystal-palace-vs-hamarkameratene,45,0,0,0,0.0,0.01,0,0,0,0,17,6,75.0,0.0,2,0,0.0,4,67.0,0,0,5,0,0,0,0,1,0,0,0.0,1,100.0,0,0,2,0,0.56,0.56,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
354,25-26-friendly-milan-vs-leeds-united,67,0,0,0,0.0,0.0,0,0,0,1,74,62,90.0,0.0,6,0,0.0,3,75.0,0,1,1,1,1,0,1,1,3,0,0.0,1,100.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,67.0,1.0,0.0,0.0
362,25-26-friendly-milan-vs-leeds-united,67,0,0,3,0.0,0.0,1,0,0,4,25,14,88.0,0.0,2,0,0.0,2,100.0,0,0,2,0,1,0,0,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,66.0,1.0,0.0,0.0
493,25-26-friendly-milan-vs-leeds-united,24,0,0,0,0.0,0.0,0,0,0,0,22,20,95.0,0.0,2,0,0.0,1,100.0,1,0,1,0,0,0,0,1,0,1,100.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,1.0,0.0,90.0,1.0,0.0,0.0
350,25-26-friendly-milan-vs-leeds-united,25,0,0,0,0.0,0.0,0,0,0,0,14,6,100.0,0.0,1,0,0.0,0,0.0,0,0,1,0,0,0,1,4,2,3,60.0,1,100.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,3.0,66.0,90.0,0.0,0.0,0.0
381,25-26-community-shield-liverpool-vs-crystal-palace,90,0,0,1,0.13,0.14,1,0,1,5,26,13,65.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6,0,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.07,,0.0,0.0,94.0,2.0,0.0,0.0
372,25-26-community-shield-liverpool-vs-crystal-palace,7,0,0,0,0.0,0.0,0,0,0,0,7,3,60.0,0.0,2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,,0.0,84.0,94.0,0.0,0.0,0.0
272,25-26-community-shield-liverpool-vs-crystal-palace,6,0,0,0,0.0,0.0,0,0,0,0,5,3,75.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0.0,1,100.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,,0.0,85.0,94.0,0.0,0.0,0.0
389,25-26-community-shield-liverpool-vs-crystal-palace,7,0,0,0,0.0,0.02,0,0,0,0,15,10,91.0,0.0,3,0,0.0,1,100.0,1,1,1,0,0,0,0,2,1,2,100.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,100.0,0.0,,1.0,84.0,94.0,0.0,0.0,0.0
276,25-26-community-shield-liverpool-vs-crystal-palace,1,0,0,1,0.06,0.0,0,0,0,0,2,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,,0.0,94.0,94.0,0.0,0.0,0.0
136,25-26-friendly-brentford-vs-queens-park-rangers,64,0,0,1,0.1,0.01,0,1,0,4,24,10,71.0,1.0,1,0,0.0,1,100.0,0,0,0,0,1,1,0,5,7,1,25.0,4,50.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,2,33.0,0.0,0.0,,0.0,0.0,65.0,0.0,0.0,0.0
112,25-26-friendly-brentford-vs-queens-park-rangers,15,0,0,0,0.0,0.12,0,0,0,2,18,13,87.0,1.0,1,1,100.0,0,0.0,0,1,0,0,0,0,0,1,0,1,100.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,76.0,90.0,0.0,0.0,0.0
133,25-26-friendly-brentford-vs-queens-park-rangers,27,0,0,2,0.33,0.0,1,0,0,2,10,2,67.0,0.0,0,0,0.0,0,0.0,0,0,1,0,2,2,1,2,2,1,50.0,1,50.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.43,,0.0,65.0,90.0,0.0,0.0,0.0
341,25-26-friendly-milan-vs-leeds-united,45,0,0,0,0.0,0.0,0,0,0,0,17,16,100.0,0.0,0,0,0.0,3,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0,16,3,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,46.0,90.0,0.0,0.0,0.0
352,25-26-friendly-milan-vs-leeds-united,16,0,0,0,0.0,0.0,0,0,0,0,19,15,100.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,1,100.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,75.0,90.0,0.0,0.0,0.0
346,25-26-friendly-milan-vs-leeds-united,24,0,0,0,0.0,0.0,0,0,0,0,15,9,82.0,0.0,2,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,1,100.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,67.0,90.0,0.0,0.0,0.0
415,25-26-friendly-manchester-city-vs-palermo,45,0,1,1,0.0,0.0,0,3,1,5,29,17,89.0,2.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,5,3,5,63.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,75.0,0.0,0.0,,0.0,46.0,90.0,0.0,0.0,0.0
410,25-26-friendly-manchester-city-vs-palermo,45,0,1,0,0.0,0.0,0,0,0,1,48,39,91.0,1.0,4,0,0.0,2,100.0,0,0,0,0,0,0,0,1,0,1,100.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,1.0,0.0,46.0,0.0,0.0,0.0
131,25-26-friendly-brentford-vs-gil-vicente,8,0,0,0,0.0,0.0,0,0,0,0,5,2,67.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,2,1,50.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,1.0,81.0,90.0,0.0,0.0,0.0
408,25-26-friendly-manchester-city-vs-palermo,45,0,0,0,0.0,0.0,0,0,0,0,41,35,97.0,0.0,2,0,0.0,3,100.0,2,0,0,1,2,1,0,5,2,2,100.0,3,60.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,100.0,0.0,,2.0,46.0,90.0,0.0,0.0,0.0
411,25-26-friendly-manchester-city-vs-palermo,45,0,0,0,0.0,0.0,0,1,0,0,37,29,91.0,0.0,2,0,0.0,1,50.0,1,0,0,0,0,0,0,3,1,3,75.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,100.0,100.0,0.0,,1.0,0.0,46.0,0.0,0.0,0.0
407,25-26-friendly-manchester-city-vs-palermo,45,0,0,0,0.0,0.0,0,0,0,1,41,31,91.0,1.0,5,0,0.0,2,67.0,2,0,2,0,0,0,0,2,1,2,67.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,100.0,0.0,,2.0,46.0,90.0,0.0,0.0,0.0
16,25-26-friendly-arsenal-vs-milan,66,1,0,3,0.0,0.0,2,0,0,11,49,25,86.0,2.0,1,1,25.0,1,100.0,2,0,2,0,0,0,2,5,8,5,45.0,0,0.0,2,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0.0,67.0,0.0,,3.0,0.0,66.0,0.0,0.0,0.0
2,25-26-friendly-arsenal-vs-milan,45,0,0,0,0.0,0.0,0,0,0,0,11,6,75.0,0.0,1,0,0.0,1,33.0,0,0,2,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,0,6,1,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,46.0,90.0,0.0,0.0,0.0
59,25-26-friendly-aston-villa-vs-eintracht-frankfurt,47,0,0,0,0.0,0.37,0,0,0,0,25,12,86.0,1.0,3,0,0.0,2,67.0,0,0,0,1,1,0,0,8,1,7,88.0,1,100.0,5,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,2.0,0.0,90.0,2.0,0.0,0.0
36,25-26-friendly-aston-villa-vs-eintracht-frankfurt,45,0,0,0,0.0,0.02,0,0,0,0,26,16,94.0,0.0,0,1,100.0,0,0.0,1,0,2,0,2,1,0,2,1,2,67.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,1.0,0.0,90.0,2.0,0.0,0.0
41,25-26-friendly-aston-villa-vs-eintracht-frankfurt,47,0,0,0,0.0,0.0,0,0,0,0,35,30,97.0,0.0,2,0,0.0,1,100.0,1,0,0,0,2,1,0,3,1,2,100.0,1,50.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,1.0,0.0,90.0,2.0,0.0,0.0
48,25-26-friendly-aston-villa-vs-eintracht-frankfurt,45,0,0,0,0.0,0.0,0,1,0,0,32,16,73.0,0.0,4,0,0.0,2,40.0,0,0,2,1,3,3,0,4,3,3,60.0,1,50.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,100.0,0.0,0.0,,0.0,0.0,90.0,2.0,0.0,0.0
51,25-26-friendly-aston-villa-vs-eintracht-frankfurt,26,0,0,0,0.0,0.05,0,1,0,1,9,6,100.0,1.0,0,0,0.0,0,0.0,0,1,1,0,0,0,0,1,1,1,50.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,100.0,0.0,0.0,,0.0,0.0,90.0,2.0,0.0,0.0
62,25-26-friendly-aston-villa-vs-eintracht-frankfurt,26,0,0,1,0.22,0.05,0,1,1,2,6,2,100.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,2,0,2,100.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,100.0,0.0,0.0,,0.0,0.0,90.0,2.0,0.0,0.0
424,25-26-friendly-manchester-city-vs-palermo,45,0,0,0,0.0,0.0,0,1,0,6,30,18,78.0,1.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,4,1,4,80.0,0,0.0,3,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,50.0,0.0,0.0,,0.0,0.0,46.0,0.0,0.0,0.0
406,25-26-friendly-manchester-city-vs-palermo,45,0,0,0,0.0,0.0,0,0,0,1,50,42,95.0,0.0,1,0,0.0,1,50.0,0,1,4,0,4,2,0,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,46.0,0.0,0.0,0.0
182,25-26-friendly-manchester-city-vs-palermo,45,0,0,0,0.0,0.0,0,0,0,0,28,18,90.0,0.0,0,0,0.0,2,67.0,0,0,6,0,0,0,0,0,0,0,0.0,0,0.0,0,0,2,0,0.0,0.0,0,18,2,0.0,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,46.0,0.0,0.0,0.0
409,25-26-friendly-manchester-city-vs-palermo,45,0,0,1,0.0,0.0,0,0,0,2,49,39,95.0,0.0,2,0,0.0,2,67.0,0,0,3,0,1,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,46.0,0.0,0.0,0.0
417,25-26-friendly-manchester-city-vs-palermo,45,0,0,2,0.0,0.0,1,0,1,2,70,51,84.0,0.0,6,0,0.0,0,0.0,0,0,2,0,0,0,0,1,2,1,33.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,46.0,0.0,0.0,0.0
405,25-26-friendly-manchester-city-vs-palermo,45,0,0,0,0.0,0.0,0,0,0,0,25,23,100.0,1.0,3,0,0.0,1,100.0,0,0,1,0,1,0,0,1,2,0,0.0,1,100.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,46.0,90.0,0.0,0.0,0.0
418,25-26-friendly-manchester-city-vs-palermo,45,0,0,2,0.0,0.0,0,1,0,6,16,9,90.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,1,2,1,50.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,50.0,0.0,0.0,,0.0,46.0,90.0,0.0,0.0,0.0
470,25-26-friendly-newcastle-united-vs-celtic,45,0,0,0,0.0,0.0,0,0,0,0,36,31,94.0,0.0,0,0,0.0,5,71.0,0,0,2,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,2,1.23,0.77,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
404,25-26-friendly-manchester-city-vs-palermo,45,0,0,0,0.0,0.0,0,0,0,0,35,31,94.0,0.0,4,0,0.0,1,50.0,0,0,2,0,2,1,0,0,2,0,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,46.0,90.0,0.0,0.0,0.0
357,25-26-friendly-milan-vs-leeds-united,16,0,0,0,0.0,0.0,0,0,0,0,10,7,88.0,0.0,0,0,0.0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,75.0,90.0,0.0,0.0,0.0
344,25-26-friendly-milan-vs-leeds-united,16,0,0,0,0.0,0.0,0,0,0,0,19,19,100.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,75.0,90.0,0.0,0.0,0.0
578,25-26-friendly-tottenham-hotspur-vs-reading,47,1,1,2,0.0,0.0,1,0,0,3,27,17,89.0,1.0,0,0,0.0,0,0.0,0,1,1,1,1,0,0,2,2,1,50.0,1,50.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,46.0,90.0,0.0,0.0,0.0
568,25-26-friendly-tottenham-hotspur-vs-reading,45,0,0,0,0.0,0.0,0,1,0,0,59,27,79.0,2.0,5,3,33.0,1,33.0,1,0,3,1,1,0,0,8,2,7,88.0,1,50.0,4,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,100.0,50.0,0.0,,2.0,0.0,46.0,0.0,0.0,0.0
574,25-26-friendly-tottenham-hotspur-vs-reading,45,0,0,0,0.0,0.0,0,1,0,1,48,31,89.0,2.0,1,1,50.0,3,100.0,2,0,4,0,0,0,0,5,1,5,83.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,50.0,100.0,0.0,,2.0,0.0,46.0,0.0,0.0,0.0
