player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,xgot,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,chances_created,final_third_passes,accurate_crosses,accurate_long_balls,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,aerial_duels_won,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,offsides,high_claim,tackles,accurate_passes_percent,accurate_crosses_percent,accurate_long_balls_percent,ground_duels_won_percent,aerial_duels_won_percent,successful_dribbles_percent,tackles_won_percent,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed
642,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,90,0,0,0,0.0,0.01,0.0,0,0,0,0,57,46,0,5,0,1,1,0,8,0,2,0,1,2,2,2,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,88,0,33,50,0,0,100,0,97,0,0,0
543,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,90,0,0,0,0.0,0.01,0.0,0,0,0,1,55,30,0,6,0,4,1,0,3,2,4,4,0,5,3,2,3,0,1,0,0,0.0,0.0,0,0,0,0,0,2,73,0,40,67,60,0,50,0,97,0,0,0
63,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,60,0,0,2,0.13,0.01,0.0,0,1,0,1,40,24,2,5,0,1,1,0,1,0,1,1,2,5,5,4,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,92,0,50,57,33,100,50,0,60,1,0,0
566,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,45,0,0,1,0.07,0.01,0.0,0,0,0,1,20,7,1,0,0,0,1,0,1,0,2,1,1,4,4,3,1,1,1,0,0,0.0,0.0,0,0,0,0,0,2,88,0,0,60,33,0,50,46,97,0,0,0
68,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,60,0,0,1,0.04,0.01,0.0,0,0,0,2,41,17,0,5,0,1,0,0,3,0,5,2,1,4,2,1,3,0,1,0,0,0.0,0.0,0,0,0,0,0,1,74,0,50,33,100,0,0,0,60,1,0,0
561,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,10,0,0,1,0.06,0.01,0.12,1,1,0,1,14,6,0,1,0,0,0,1,1,0,1,0,1,2,2,2,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,75,0,0,67,0,100,0,80,97,0,0,0
74,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,89,0,0,2,0.07,0.11,0.09,1,1,0,5,43,12,2,2,1,0,0,0,6,1,4,2,1,3,7,2,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,67,50,0,29,33,33,0,0,89,1,0,0
83,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,90,0,0,1,0.01,0.02,0.02,1,3,0,2,64,23,0,8,1,2,0,1,8,0,1,1,1,7,10,5,2,2,4,0,0,0.0,0.0,0,0,0,0,0,0,79,17,67,33,100,75,0,0,97,1,0,0
77,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,17,0,0,0,0.0,0.0,0.0,0,1,0,0,13,2,0,2,0,0,0,1,1,0,0,0,0,3,2,2,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,33,0,0,50,100,50,0,73,97,0,0,0
565,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,10,0,0,1,0.03,0.03,0.0,0,0,0,1,18,12,0,2,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,92,0,0,100,0,0,0,80,97,0,0,0
553,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,45,0,0,0,0.0,0.01,0.0,0,0,0,1,23,12,0,0,0,0,1,0,3,0,3,0,0,3,3,3,0,1,1,0,0,0.0,0.0,0,0,0,0,0,2,80,0,0,60,0,0,50,0,46,0,0,0
70,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,90,0,0,0,0.0,0.06,0.0,0,0,0,4,83,38,0,10,1,3,1,3,4,0,4,2,1,5,7,4,1,2,2,0,0,0.0,0.0,0,0,0,0,0,2,76,17,43,44,33,0,50,0,97,1,0,0
71,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,73,0,0,1,0.31,0.06,0.22,1,1,1,2,32,14,1,2,1,2,0,1,2,0,1,1,1,1,6,1,0,0,2,0,0,0.0,0.0,0,0,0,0,0,0,88,25,100,14,0,33,0,0,73,1,0,0
769,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,17,0,0,0,0.0,0.0,0.0,0,0,0,0,15,8,0,0,0,0,0,2,1,0,2,1,0,1,2,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0,0,100,0,0,73,97,0,0,0
60,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,30,0,0,0,0.0,0.01,0.0,0,0,0,0,29,15,0,6,0,2,1,0,3,0,0,0,0,2,6,2,0,0,1,0,0,0.0,0.0,0,0,0,0,0,2,75,0,100,33,0,0,50,60,97,0,0,0
78,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,90,0,0,1,0.06,0.32,0.0,0,0,0,5,34,11,1,2,0,0,2,0,5,0,0,0,0,3,10,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,65,0,0,30,0,0,67,0,97,1,0,0
62,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,30,0,0,0,0.0,0.02,0.0,0,0,0,2,16,5,0,1,0,0,0,0,1,0,1,0,0,1,5,1,0,0,2,0,0,0.0,0.0,0,0,0,0,0,1,100,0,0,17,0,0,0,60,97,0,0,0
85,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,31,0,0,0,0.0,0.0,0.0,0,1,0,0,19,13,0,4,0,2,0,0,4,0,0,0,0,3,2,1,2,0,1,0,0,0.0,0.0,0,0,0,0,0,0,76,0,40,50,67,100,0,0,97,1,0,0
580,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,90,0,0,0,0.0,0.01,0.0,0,0,0,1,72,48,0,15,0,8,0,2,3,2,5,2,1,4,6,1,3,0,3,0,0,0.0,0.0,0,0,0,0,0,1,83,0,89,20,60,0,0,0,97,1,0,0
544,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,1,0,0,0,0.0,0.0,0.0,0,1,0,0,9,6,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,86,0,0,100,0,100,0,89,97,0,0,0
69,24-25-prem-afc-bournemouth-vs-wolverhampton-wanderers,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,97,0,0,0
388,24-25-prem-arsenal-vs-west-ham-united,90,0,1,1,0.03,0.33,0.05,1,3,0,2,48,20,2,2,1,1,0,0,4,1,6,2,0,9,5,6,3,2,3,0,0,0.0,0.0,0,0,0,0,0,1,80,100,20,60,75,75,0,0,99,0,0,0
677,24-25-prem-arsenal-vs-west-ham-united,90,0,0,0,0.0,0.01,0.0,0,0,0,0,52,21,0,4,0,0,4,7,9,1,1,1,2,8,4,7,1,1,1,0,0,0.0,0.0,0,0,0,0,0,6,70,0,0,70,50,0,67,0,99,0,0,0
513,24-25-prem-arsenal-vs-west-ham-united,90,0,0,0,0.0,0.0,0.0,0,0,0,0,53,23,0,8,0,11,0,0,6,0,1,0,0,0,0,0,0,0,0,2,0,0.14,0.14,0,23,11,0,0,0,51,0,34,0,0,0,0,0,99,0,0,0
20,24-25-prem-arsenal-vs-west-ham-united,90,0,0,0,0.0,0.4,0.0,0,2,0,0,94,78,2,16,0,2,2,1,3,0,0,0,1,7,3,6,1,0,1,0,0,0.0,0.0,0,0,0,0,0,4,93,0,67,75,50,100,50,0,99,1,0,0
517,24-25-prem-arsenal-vs-west-ham-united,90,0,0,0,0.0,0.01,0.0,0,0,0,0,50,25,0,5,0,4,0,0,2,0,9,2,0,4,1,2,2,1,0,0,0,0.0,0.0,0,0,0,0,0,1,89,0,80,100,67,0,0,0,99,0,0,0
514,24-25-prem-arsenal-vs-west-ham-united,82,1,0,2,0.92,0.02,0.97,1,0,0,2,17,6,0,1,0,0,0,0,2,1,0,0,2,2,6,2,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,86,0,0,33,0,0,0,0,82,0,0,0
524,24-25-prem-arsenal-vs-west-ham-united,90,0,0,0,0.0,0.0,0.0,0,0,0,1,47,27,0,2,0,1,0,0,1,2,9,5,0,4,2,1,3,1,0,0,0,0.0,0.0,0,0,0,0,0,0,84,0,25,100,60,0,0,0,99,0,0,0
6,24-25-prem-arsenal-vs-west-ham-united,90,0,0,0,0.0,0.04,0.0,0,0,0,4,99,70,1,15,0,1,1,3,2,0,1,1,0,6,3,5,1,3,2,0,0,0.0,0.0,0,0,0,0,0,2,91,0,100,71,50,0,50,0,99,1,0,0
525,24-25-prem-arsenal-vs-west-ham-united,90,0,0,0,0.0,0.16,0.0,0,2,0,1,48,24,2,1,1,0,0,1,8,0,1,0,0,8,11,8,0,6,4,0,0,0.0,0.0,0,0,0,0,0,0,92,100,0,50,0,50,0,0,99,0,0,0
591,24-25-prem-arsenal-vs-west-ham-united,62,0,0,0,0.0,0.0,0.0,0,0,0,0,38,26,0,4,0,2,0,1,2,0,6,2,0,3,1,1,2,0,0,0,0,0.0,0.0,0,0,0,0,0,1,87,0,50,100,67,0,0,0,62,0,0,0
15,24-25-prem-arsenal-vs-west-ham-united,90,0,0,0,0.0,0.0,0.0,0,1,0,0,52,35,0,3,0,1,0,1,10,0,0,0,0,2,0,2,0,1,0,1,1,1.02,0.02,1,35,1,0,2,0,83,0,14,100,0,100,0,0,99,1,0,0
23,24-25-prem-arsenal-vs-west-ham-united,90,0,0,5,0.31,0.22,0.11,1,1,0,9,55,23,3,3,1,0,1,0,1,0,0,0,1,7,5,5,2,3,1,0,0,0.0,0.0,0,0,0,0,0,1,85,14,0,56,67,100,100,0,99,1,0,0
531,24-25-prem-arsenal-vs-west-ham-united,90,0,0,0,0.0,0.09,0.0,0,0,0,0,37,24,1,4,1,1,1,2,4,3,3,0,2,1,3,1,0,0,1,0,0,0.0,0.0,0,0,0,0,0,1,92,50,100,25,0,0,100,0,99,0,0,0
16,24-25-prem-arsenal-vs-west-ham-united,56,0,0,1,0.02,0.17,0.0,0,0,0,2,37,25,2,3,2,2,0,1,1,0,1,0,0,2,0,2,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,89,67,67,100,0,0,0,0,56,1,0,0
18,24-25-prem-arsenal-vs-west-ham-united,86,0,0,0,0.0,0.02,0.0,0,0,0,0,103,93,0,6,0,1,0,0,6,0,0,0,0,4,3,2,2,1,2,0,0,0.0,0.0,0,0,0,0,0,1,94,0,100,50,67,0,0,0,86,1,0,0
3,24-25-prem-arsenal-vs-west-ham-united,90,0,0,2,0.14,0.09,0.0,0,0,0,4,86,75,0,5,0,1,0,2,4,0,1,1,0,3,6,2,1,1,1,0,0,0.0,0.0,0,0,0,0,0,1,96,0,50,67,17,0,0,0,99,1,0,0
13,24-25-prem-arsenal-vs-west-ham-united,90,0,0,3,0.08,0.22,0.0,0,0,0,3,89,60,4,9,0,2,0,0,2,0,0,0,1,2,4,2,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,86,0,100,33,0,0,0,0,99,1,0,0
511,24-25-prem-arsenal-vs-west-ham-united,88,0,0,0,0.0,0.01,0.0,0,1,0,0,40,23,0,4,0,0,0,2,1,0,3,0,0,4,6,4,0,1,3,0,0,0.0,0.0,0,0,0,0,0,2,85,0,0,40,0,50,0,0,88,0,0,0
578,24-25-prem-arsenal-vs-west-ham-united,56,0,0,2,0.09,0.04,0.03,1,0,0,2,51,36,1,8,0,2,0,0,1,0,2,1,2,3,4,0,3,0,1,0,0,0.0,0.0,0,0,0,0,0,0,88,0,67,0,75,0,0,0,56,1,0,0
633,24-25-prem-arsenal-vs-west-ham-united,90,0,0,2,0.29,0.09,0.0,0,0,1,8,35,19,2,0,0,0,1,0,5,0,1,1,0,6,12,2,4,0,5,0,0,0.0,0.0,0,0,0,0,0,2,79,0,0,33,33,0,50,0,99,1,0,0
528,24-25-prem-arsenal-vs-west-ham-united,28,0,0,0,0.0,0.0,0.0,0,0,0,0,9,6,0,1,0,1,0,0,0,0,2,2,0,1,1,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,86,0,50,0,100,0,0,62,99,0,0,0
25,24-25-prem-arsenal-vs-west-ham-united,34,0,0,2,0.1,0.03,0.0,0,0,0,3,25,13,0,0,1,0,0,0,0,0,0,0,0,4,1,1,3,1,0,0,0,0.0,0.0,0,0,0,0,0,0,72,33,0,100,75,0,0,56,99,0,0,0
530,24-25-prem-arsenal-vs-west-ham-united,90,0,0,2,0.12,0.0,0.0,0,0,0,3,37,14,0,4,0,0,0,0,0,2,3,2,1,6,8,0,6,1,1,0,0,0.0,0.0,0,0,0,0,0,0,64,0,0,0,50,0,0,0,99,0,0,0
12,24-25-prem-arsenal-vs-west-ham-united,81,0,0,1,0.01,0.11,0.0,0,3,0,3,44,22,1,1,2,0,0,0,2,0,0,0,1,3,9,3,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,88,33,0,27,0,50,0,0,81,1,0,0
597,24-25-prem-arsenal-vs-west-ham-united,17,0,0,0,0.0,0.02,0.0,0,0,0,1,8,5,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0,50,0,0,0,56,99,0,0,0
186,24-25-prem-arsenal-vs-west-ham-united,9,0,0,1,0.14,0.12,0.0,0,0,0,1,15,7,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,70,50,0,0,0,0,0,81,99,0,0,0
654,24-25-prem-arsenal-vs-west-ham-united,2,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,50,0,0,0,88,99,0,0,0
24,24-25-prem-arsenal-vs-west-ham-united,4,0,0,1,0.06,0.01,0.0,0,0,0,2,15,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,93,0,0,0,0,0,0,86,99,0,0,0
123,24-25-prem-arsenal-vs-west-ham-united,8,0,0,0,0.0,0.0,0.0,0,0,0,2,9,2,0,2,0,0,0,1,1,0,0,0,0,2,1,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,50,0,0,0,100,0,0,82,99,0,0,0
762,24-25-prem-aston-villa-vs-chelsea,90,2,0,3,1.06,0.05,1.06,2,1,0,2,41,23,2,4,0,2,0,1,4,0,1,0,1,2,5,2,0,1,3,0,0,0.0,0.0,0,0,0,0,0,0,85,0,67,29,0,50,0,0,90,1,0,0
385,24-25-prem-aston-villa-vs-chelsea,45,0,2,2,0.06,0.94,0.0,0,2,0,5,27,15,3,0,1,0,0,0,3,0,0,0,0,2,2,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,94,33,0,50,0,50,0,46,90,0,0,0
57,24-25-prem-aston-villa-vs-chelsea,90,0,0,0,0.0,0.37,0.0,0,1,0,2,94,65,2,11,1,3,3,1,9,0,2,1,0,10,4,8,2,3,1,0,0,0.0,0.0,0,0,0,0,0,5,86,100,50,67,100,50,60,0,90,1,0,0
47,24-25-prem-aston-villa-vs-chelsea,90,0,0,0,0.0,0.0,0.0,0,0,0,0,43,23,0,5,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,5,1,1.97,0.97,2,23,4,0,0,0,74,0,36,0,0,0,0,0,90,1,0,0
168,24-25-prem-aston-villa-vs-chelsea,90,1,0,4,1.17,0.34,1.22,2,1,1,5,60,33,2,3,1,3,1,0,5,0,1,1,2,7,10,4,3,3,6,0,0,0.0,0.0,0,0,0,0,0,1,83,50,75,31,75,100,100,0,90,2,0,0
560,24-25-prem-aston-villa-vs-chelsea,90,0,1,4,0.55,0.5,0.36,2,0,0,9,40,24,4,2,1,0,0,0,5,0,0,0,0,1,6,1,0,1,2,0,0,0.0,0.0,0,0,0,0,0,0,92,33,0,17,0,0,0,0,90,2,0,0
48,24-25-prem-aston-villa-vs-chelsea,90,0,0,1,0.04,0.02,0.0,0,2,0,0,67,46,0,6,0,1,2,0,4,0,1,0,1,11,7,10,1,4,5,0,0,0.0,0.0,0,0,0,0,0,4,90,0,50,59,100,100,50,0,90,1,0,0
182,24-25-prem-aston-villa-vs-chelsea,90,0,0,3,0.43,0.27,0.0,1,2,1,4,44,24,2,4,1,0,1,1,1,0,2,1,0,5,2,5,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,89,100,0,83,0,67,50,0,90,2,0,0
44,24-25-prem-aston-villa-vs-chelsea,90,0,0,0,0.0,0.01,0.0,0,0,0,0,95,82,0,6,0,0,0,0,7,2,3,2,0,1,5,1,0,1,3,0,0,0.0,0.0,0,0,0,0,0,0,95,0,0,25,0,0,0,0,90,1,0,0
49,24-25-prem-aston-villa-vs-chelsea,59,0,0,0,0.0,0.01,0.0,0,0,0,1,55,43,0,8,0,3,1,0,2,2,0,0,0,5,0,3,2,2,0,0,0,0.0,0.0,0,0,0,0,0,1,91,0,100,100,100,0,100,0,59,1,0,0
181,24-25-prem-aston-villa-vs-chelsea,76,0,0,1,0.04,0.2,0.3,1,2,0,3,46,24,2,2,0,0,1,2,2,0,0,0,0,7,7,7,0,2,1,0,0,0.0,0.0,0,0,0,0,0,3,100,0,0,50,0,40,33,0,76,1,0,0
58,24-25-prem-aston-villa-vs-chelsea,77,0,0,4,0.81,0.0,0.56,2,1,1,7,24,6,0,0,0,0,0,1,2,0,0,0,0,3,3,2,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,60,0,0,67,33,100,0,0,77,1,0,0
54,24-25-prem-aston-villa-vs-chelsea,78,0,0,0,0.0,0.19,0.0,0,3,0,5,36,21,1,5,0,0,0,0,0,0,0,0,2,7,4,7,0,2,1,0,0,0.0,0.0,0,0,0,0,0,2,88,0,0,64,0,100,0,0,78,1,0,0
187,24-25-prem-aston-villa-vs-chelsea,82,0,0,0,0.0,0.01,0.0,0,0,0,0,61,41,0,8,0,1,0,3,1,0,7,4,1,2,2,0,2,0,1,0,0,0.0,0.0,0,0,0,0,0,0,85,0,17,0,100,0,0,8,90,2,0,0
386,24-25-prem-aston-villa-vs-chelsea,14,0,0,0,0.0,0.01,0.0,0,1,0,1,7,3,1,0,0,0,0,0,1,0,1,1,0,3,1,2,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,75,0,0,100,50,100,0,76,90,1,0,0
157,24-25-prem-aston-villa-vs-chelsea,90,0,0,0,0.0,0.19,0.0,0,0,0,0,63,41,1,5,0,4,0,1,9,1,2,1,1,5,5,5,0,2,3,0,0,0.0,0.0,0,0,0,0,0,3,85,0,50,50,0,0,0,0,90,2,0,0
28,24-25-prem-aston-villa-vs-chelsea,13,0,0,1,0.12,0.0,0.19,1,1,0,4,11,5,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,63,0,0,100,0,100,0,77,90,0,0,0
45,24-25-prem-aston-villa-vs-chelsea,90,0,0,0,0.0,0.05,0.0,0,0,0,3,66,33,0,3,1,1,1,2,3,0,6,3,0,2,4,2,0,0,1,0,0,0.0,0.0,0,0,0,0,0,2,89,25,100,40,0,0,50,0,90,1,0,0
163,24-25-prem-aston-villa-vs-chelsea,90,0,0,0,0.0,0.01,0.0,0,0,0,1,72,54,0,5,0,1,1,1,7,1,2,2,2,3,3,3,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,95,0,33,60,0,0,50,0,90,2,0,0
53,24-25-prem-aston-villa-vs-chelsea,45,0,0,0,0.0,0.05,0.0,0,0,0,3,18,9,0,0,0,0,1,0,1,0,0,0,1,2,2,2,0,1,1,0,0,0.0,0.0,0,0,0,0,0,1,75,0,0,50,0,0,100,0,46,1,0,0
598,24-25-prem-aston-villa-vs-chelsea,31,0,0,0,0.0,0.0,0.0,0,0,0,1,23,18,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,90,0,0,0,0,0,0,59,90,0,0,0
725,24-25-prem-aston-villa-vs-chelsea,12,0,0,1,0.24,0.0,0.31,1,0,1,1,7,2,0,0,0,0,0,0,1,0,0,0,0,2,2,2,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,67,0,0,67,0,0,0,78,90,0,0,0
32,24-25-prem-aston-villa-vs-chelsea,70,0,0,0,0.0,0.01,0.0,0,0,0,1,37,18,0,4,0,1,1,0,3,0,1,1,0,2,4,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,75,0,50,25,50,0,100,0,70,1,0,0
731,24-25-prem-aston-villa-vs-chelsea,20,0,0,0,0.0,0.0,0.0,0,0,0,0,13,12,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0,0,0,0,0,70,90,0,0,0
172,24-25-prem-aston-villa-vs-chelsea,90,0,0,1,0.03,0.02,0.0,0,1,0,0,58,41,0,7,0,4,0,1,5,0,2,0,1,3,5,3,0,2,1,0,0,0.0,0.0,0,0,0,0,0,0,98,0,100,43,0,50,0,0,90,2,0,0
162,24-25-prem-aston-villa-vs-chelsea,90,0,0,1,0.04,0.0,0.0,0,0,0,1,70,57,0,7,0,3,1,0,3,0,4,2,2,3,4,1,2,0,1,0,0,0.0,0.0,0,0,0,0,0,1,89,0,38,25,67,0,100,0,90,2,0,0
171,24-25-prem-aston-villa-vs-chelsea,90,0,0,1,0.04,0.09,0.1,1,0,0,2,71,36,0,4,0,4,2,1,8,1,4,1,2,5,5,5,0,1,1,0,0,0.0,0.0,0,0,0,0,0,4,90,0,100,50,0,0,50,0,90,2,0,0
581,24-25-prem-aston-villa-vs-chelsea,90,0,0,0,0.0,0.0,0.0,0,0,0,0,30,13,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,4,2,2.12,0.12,1,13,1,0,0,0,57,0,9,0,0,0,0,0,90,2,0,0
159,24-25-prem-aston-villa-vs-chelsea,8,0,0,0,0.0,0.0,0.0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,67,0,100,100,0,0,0,0,8,0,0,0
366,24-25-prem-everton-vs-manchester-united,90,1,0,3,0.12,0.31,0.12,2,3,0,1,112,65,2,14,2,7,4,1,6,0,0,0,0,8,4,8,0,0,0,0,0,0.0,0.0,0,0,0,0,0,5,80,17,54,67,0,50,80,0,99,2,0,0
217,24-25-prem-everton-vs-manchester-united,81,1,1,2,0.92,0.14,1.03,2,1,1,4,47,30,1,4,0,0,0,0,7,0,0,0,1,3,6,1,2,0,2,0,0,0.0,0.0,0,0,0,0,0,0,86,0,0,14,100,25,0,0,81,2,0,0
652,24-25-prem-everton-vs-manchester-united,90,1,0,3,0.07,0.02,0.14,1,2,0,2,65,39,0,1,0,4,2,1,6,0,0,0,1,7,5,6,1,2,1,0,0,0.0,0.0,0,0,0,0,0,2,91,0,80,60,50,50,100,0,99,2,0,0
222,24-25-prem-everton-vs-manchester-united,90,0,0,1,0.02,0.01,0.04,1,0,0,1,53,27,0,2,0,4,9,2,8,0,3,0,1,11,5,11,0,0,1,0,0,0.0,0.0,0,0,0,0,0,11,87,0,80,69,0,0,82,0,99,2,0,0
766,24-25-prem-everton-vs-manchester-united,90,0,0,0,0.0,0.02,0.0,0,1,0,3,89,45,0,3,0,0,1,1,8,0,6,3,0,9,6,8,1,5,2,0,0,0.0,0.0,0,0,0,0,0,2,83,0,0,73,25,50,50,0,99,2,0,0
