match_id,shot_index,minute,added_time,is_home,player_id,player_name,outcome,situation,body_part,xg,xgot,start_x,start_y,goal_mouth_y,goal_mouth_z,goal_mouth_location
26-27-friendly-crystal-palace-vs-swindon-town-2026-07-18,22,15,,False,,,save,regular,left-foot,0.06,,16.6,38.6,53.9,19.0,low-left
26-27-friendly-crystal-palace-vs-swindon-town-2026-07-18,23,14,,True,219.0,,miss,free-kick,left-foot,0.1,,17.8,58.2,48.9,59.7,close-high
26-27-friendly-crystal-palace-vs-swindon-town-2026-07-18,24,9,,True,224.0,,goal,corner,right-foot,0.319,,3.6,42.9,47.5,29.1,high-right
26-27-friendly-crystal-palace-vs-swindon-town-2026-07-18,25,9,,True,224.0,,save,corner,right-foot,0.038,,10.0,29.9,53.8,12.7,low-left
26-27-friendly-manchester-united-vs-wrexham-2026-07-18,1,81,,True,435.0,,save,assisted,left-foot,0.032,,24.8,59.8,49.7,2.5,low-centre
26-27-friendly-manchester-united-vs-wrexham-2026-07-18,2,78,,True,,,save,assisted,right-foot,0.243,,8.6,45.7,52.8,7.6,low-left
26-27-friendly-manchester-united-vs-wrexham-2026-07-18,3,66,,False,,,save,assisted,left-foot,0.091,,13.0,39.9,49.8,5.7,low-centre
26-27-friendly-manchester-united-vs-wrexham-2026-07-18,4,39,,False,,,goal,throw-in-set-piece,right-foot,0.553,,2.5,55.5,47.2,3.8,low-right
26-27-friendly-manchester-united-vs-wrexham-2026-07-18,5,32,,False,,,miss,assisted,right-foot,0.056,,18.9,53.8,49.1,69.4,high
26-27-friendly-manchester-united-vs-wrexham-2026-07-18,6,26,,True,440.0,,block,assisted,left-foot,0.082,,15.7,47.7,50.3,19.0,low-centre
26-27-friendly-manchester-united-vs-wrexham-2026-07-18,7,24,,True,440.0,,miss,regular,left-foot,0.047,,20.9,53.1,67.1,11.1,left
26-27-friendly-manchester-united-vs-wrexham-2026-07-18,8,22,,True,415.0,,block,assisted,left-foot,0.053,,19.7,48.3,49.5,19.0,low-centre
26-27-friendly-tottenham-hotspur-vs-milton-keynes-dons-2026-07-22,1,88,,True,,,block,assisted,right-foot,0.037,,23.2,57.2,51.4,19.0,low-centre
26-27-friendly-tottenham-hotspur-vs-milton-keynes-dons-2026-07-22,2,86,,True,523.0,,miss,assisted,left-foot,0.213,,9.1,54.9,47.4,84.7,high
26-27-friendly-tottenham-hotspur-vs-milton-keynes-dons-2026-07-22,3,79,,False,,,save,assisted,head,0.087,,7.9,58.1,49.2,24.7,high-centre
26-27-friendly-tottenham-hotspur-vs-milton-keynes-dons-2026-07-22,4,77,,True,,,miss,assisted,left-foot,0.154,,11.1,45.7,63.9,23.6,left
26-27-friendly-tottenham-hotspur-vs-milton-keynes-dons-2026-07-22,5,76,,True,527.0,,save,assisted,left-foot,0.101,,12.2,40.1,52.2,24.0,high-left
26-27-friendly-tottenham-hotspur-vs-milton-keynes-dons-2026-07-22,6,63,,False,,,save,assisted,left-foot,0.06,,10.0,29.4,52.3,23.4,high-left
26-27-friendly-tottenham-hotspur-vs-milton-keynes-dons-2026-07-22,7,58,,False,,,save,free-kick,right-foot,0.034,,26.3,19.9,54.2,14.6,low-left
26-27-friendly-tottenham-hotspur-vs-milton-keynes-dons-2026-07-22,8,54,,False,,,block,assisted,right-foot,0.047,,15.8,68.7,49.2,19.0,low-centre
26-27-friendly-tottenham-hotspur-vs-milton-keynes-dons-2026-07-22,9,52,,True,523.0,,block,assisted,right-foot,0.038,,22.6,41.8,49.8,19.0,low-centre
26-27-friendly-tottenham-hotspur-vs-milton-keynes-dons-2026-07-22,10,36,,True,519.0,,miss,free-kick,right-foot,0.023,,40.0,29.9,46.9,94.4,high
26-27-friendly-tottenham-hotspur-vs-milton-keynes-dons-2026-07-22,11,23,,False,,,miss,assisted,right-foot,0.15,,11.6,48.0,61.8,8.3,left
26-27-friendly-tottenham-hotspur-vs-milton-keynes-dons-2026-07-22,12,8,,True,,,save,assisted,left-foot,0.098,,8.0,65.5,47.7,7.0,low-right
26-27-friendly-tottenham-hotspur-vs-milton-keynes-dons-2026-07-22,13,3,,True,525.0,,goal,corner,right-foot,0.026,,20.9,39.9,46.7,25.3,high-right
26-27-friendly-tottenham-hotspur-vs-milton-keynes-dons-2026-07-22,14,3,,True,,,save,assisted,right-foot,0.628,,4.4,46.6,51.6,23.4,high-centre
26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,1,80,,False,456.0,,save,assisted,right-foot,0.094,,14.3,44.9,49.8,19.0,low-centre
26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,2,79,,False,,,goal,regular,left-foot,0.401,,6.0,45.3,51.3,13.3,low-centre
26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,3,76,,False,457.0,,save,assisted,right-foot,0.026,,27.6,38.6,48.0,8.9,low-right
26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,4,72,,False,,,save,assisted,left-foot,0.111,,9.8,37.5,53.0,4.4,low-left
26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,5,59,,False,462.0,,block,regular,right-foot,0.063,,13.0,67.0,51.5,19.0,low-centre
26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,6,59,,False,457.0,,block,assisted,right-foot,0.051,,14.8,31.5,50.1,19.0,low-centre
26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,7,49,,False,462.0,,miss,assisted,left-foot,0.033,,25.2,52.5,62.7,56.9,high-left
26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,8,47,,True,,,miss,assisted,right-foot,0.025,,27.9,64.2,61.0,18.1,left
26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,9,42,,False,453.0,,block,regular,right-foot,0.702,,4.1,47.4,49.0,19.0,low-centre
26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,10,34,,True,,,goal,set-piece,left-foot,0.116,,5.1,38.3,52.8,3.8,low-left
26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,11,34,,True,,,block,free-kick,right-foot,0.052,,26.5,50.1,49.7,19.0,low-centre
26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,12,33,,False,449.0,,miss,corner,left-foot,0.028,,20.4,42.1,42.7,43.1,close-high-right
26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,13,32,,False,466.0,,save,regular,right-foot,0.082,,10.1,66.1,53.1,19.6,low-left
26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,14,14,,True,,,miss,assisted,head,0.135,,8.0,47.4,39.0,16.7,right
26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,15,10,,False,453.0,,miss,free-kick,right-foot,0.088,,20.0,49.4,43.7,25.0,close-right
26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,16,2,,False,460.0,,block,assisted,right-foot,0.088,,14.9,45.7,53.3,19.0,low-left
26-27-friendly-gateshead-fc-vs-newcastle-united-2026-07-25,17,2,,False,466.0,,save,throw-in-set-piece,right-foot,0.055,,4.1,32.4,49.8,23.4,high-centre
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,1,90,3.0,False,224.0,,block,assisted,head,0.034,,14.3,57.6,49.1,19.0,low-centre
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,2,86,,True,,,goal,assisted,head,0.079,,4.3,61.6,54.6,10.8,low-left
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,3,84,,False,,,miss,corner,head,0.046,,9.9,44.3,47.7,68.1,high
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,4,84,,False,224.0,,block,assisted,left-foot,0.081,,15.7,53.3,50.2,19.0,low-centre
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,5,82,,False,224.0,,miss,assisted,left-foot,0.03,,26.3,53.1,43.4,2.8,close-right
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,6,80,,False,224.0,,block,throw-in-set-piece,right-foot,0.121,,9.7,55.5,50.0,19.0,low-centre
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,7,77,,False,204.0,,block,assisted,left-foot,0.063,,13.0,33.0,50.2,19.0,low-centre
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,8,75,,True,,,goal,penalty,right-foot,0.79,,11.4,50.3,45.9,6.3,low-right
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,9,68,,False,221.0,,miss,assisted,right-foot,0.277,,7.8,45.3,57.5,9.7,close-left
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,10,67,,False,,,save,regular,left-foot,0.313,,7.6,46.6,51.1,19.0,low-centre
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,11,65,,False,,,miss,assisted,head,0.052,,9.7,60.6,57.6,13.9,close-left
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,12,62,,True,,,goal,assisted,right-foot,0.061,,18.1,45.5,46.6,8.2,low-right
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,13,61,,False,224.0,,block,corner,left-foot,0.18,,6.3,42.1,52.6,19.0,low-left
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,14,60,,False,209.0,,save,regular,left-foot,0.051,,18.5,61.2,53.1,4.4,low-left
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,15,51,,True,,,miss,assisted,right-foot,0.045,,16.0,30.3,42.2,15.3,close-right
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,16,50,,True,,,save,free-kick,left-foot,0.035,,31.2,34.8,54.6,13.9,low-left
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,17,48,,False,204.0,,miss,free-kick,right-foot,0.048,,20.3,23.5,56.1,8.3,close-left
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,18,32,,True,,,miss,fast-break,head,0.1,,8.7,60.7,40.0,13.9,right
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,19,31,,False,212.0,,block,regular,left-foot,0.049,,19.7,41.4,53.7,19.0,low-left
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,20,31,,False,215.0,,save,regular,right-foot,0.058,,14.3,66.6,47.1,19.0,low-right
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,21,31,,False,,,save,regular,right-foot,0.187,,8.1,41.2,53.3,15.8,low-left
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,22,31,,False,,,save,regular,right-foot,0.062,,13.8,34.0,52.2,10.1,low-left
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,23,28,,False,,,miss,assisted,right-foot,0.241,,9.2,49.5,52.4,83.3,high
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,24,27,,False,216.0,,block,assisted,left-foot,0.044,,20.6,60.1,48.2,19.0,low-centre
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,25,22,,True,,,block,throw-in-set-piece,left-foot,0.027,,12.3,25.9,52.3,19.0,low-left
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,26,14,,False,219.0,,miss,assisted,left-foot,0.071,,13.0,35.2,57.0,5.6,close-left
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,27,11,,False,216.0,,save,assisted,left-foot,0.16,,11.3,49.1,50.3,19.6,low-centre
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,28,11,,False,,,save,assisted,left-foot,0.163,,9.0,41.1,52.2,13.3,low-left
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,29,4,,False,,,miss,assisted,head,0.147,,6.3,43.6,60.7,4.2,left
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,30,4,,False,220.0,,save,assisted,right-foot,0.046,,12.6,73.0,47.5,30.4,high-right
26-27-friendly-bromley-vs-crystal-palace-2026-07-25,31,3,,True,,,miss,set-piece,head,0.083,,7.0,43.9,60.5,12.5,left
26-27-friendly-liverpool-vs-sunderland-2026-07-25,1,87,,True,,,block,assisted,right-foot,0.056,,19.2,51.0,47.3,19.0,low-right
26-27-friendly-liverpool-vs-sunderland-2026-07-25,2,85,,True,,,goal,assisted,right-foot,0.261,,8.6,52.7,50.3,17.7,low-centre
26-27-friendly-liverpool-vs-sunderland-2026-07-25,3,78,,True,,,miss,corner,head,0.019,,4.8,68.4,67.4,9.7,left
26-27-friendly-liverpool-vs-sunderland-2026-07-25,4,78,,True,,,miss,corner,head,0.072,,8.1,45.2,36.6,1.4,right
26-27-friendly-liverpool-vs-sunderland-2026-07-25,5,78,,True,375.0,,miss,corner,right-foot,0.02,,20.3,70.8,65.9,8.3,left
26-27-friendly-liverpool-vs-sunderland-2026-07-25,6,77,,True,,,block,fast-break,left-foot,0.143,,7.2,32.5,52.4,19.0,low-left
26-27-friendly-liverpool-vs-sunderland-2026-07-25,7,75,,False,537.0,,save,corner,head,0.048,,9.2,57.0,53.9,19.0,low-left
26-27-friendly-liverpool-vs-sunderland-2026-07-25,8,74,,False,,,block,regular,left-foot,0.062,,17.8,55.5,53.6,19.0,low-left
26-27-friendly-liverpool-vs-sunderland-2026-07-25,9,73,,False,,,save,assisted,right-foot,0.029,,23.3,69.7,48.0,9.5,low-right
26-27-friendly-liverpool-vs-sunderland-2026-07-25,10,72,,True,370.0,,goal,assisted,right-foot,0.108,,3.2,65.6,49.1,17.7,low-centre
26-27-friendly-liverpool-vs-sunderland-2026-07-25,11,69,,False,537.0,,miss,set-piece,head,0.055,,9.3,54.8,48.7,73.6,high
26-27-friendly-liverpool-vs-sunderland-2026-07-25,12,63,,True,358.0,,miss,corner,left-foot,0.017,,27.4,41.9,55.8,83.3,high
26-27-friendly-liverpool-vs-sunderland-2026-07-25,13,63,,True,,,save,corner,right-foot,0.087,,3.2,63.7,46.5,0.6,low-right
26-27-friendly-liverpool-vs-sunderland-2026-07-25,14,61,,True,,,save,assisted,left-foot,0.063,,18.0,49.9,52.0,1.3,low-left
26-27-friendly-liverpool-vs-sunderland-2026-07-25,15,60,,True,,,miss,assisted,left-foot,0.39,,3.0,42.1,58.2,2.8,close-left
26-27-friendly-liverpool-vs-sunderland-2026-07-25,16,60,,True,,,miss,assisted,right-foot,0.097,,5.6,66.6,64.5,1.4,left
26-27-friendly-liverpool-vs-sunderland-2026-07-25,17,56,,True,368.0,,goal,regular,right-foot,0.034,,22.3,34.3,53.3,13.3,low-left
26-27-friendly-liverpool-vs-sunderland-2026-07-25,18,49,,False,,,goal,assisted,right-foot,0.121,,12.4,55.5,49.2,3.8,low-centre
26-27-friendly-liverpool-vs-sunderland-2026-07-25,19,49,,False,,,block,regular,left-foot,0.086,,13.0,61.2,51.2,19.0,low-centre
26-27-friendly-liverpool-vs-sunderland-2026-07-25,20,32,,False,548.0,,block,regular,right-foot,0.058,,18.7,52.1,51.2,19.0,low-centre
26-27-friendly-liverpool-vs-sunderland-2026-07-25,21,32,,False,547.0,,save,assisted,right-foot,0.052,,13.5,30.3,48.1,2.5,low-right
26-27-friendly-liverpool-vs-sunderland-2026-07-25,22,31,,False,553.0,,miss,assisted,right-foot,0.032,,24.7,59.1,62.5,9.7,left
26-27-friendly-liverpool-vs-sunderland-2026-07-25,23,28,,False,542.0,,goal,fast-break,left-foot,0.057,,25.4,48.2,45.8,32.3,high-right
26-27-friendly-liverpool-vs-sunderland-2026-07-25,24,17,,False,548.0,,block,set-piece,left-foot,0.019,,22.6,68.2,50.9,19.0,low-centre
26-27-friendly-liverpool-vs-sunderland-2026-07-25,25,13,,True,,,goal,assisted,left-foot,0.058,,13.6,67.5,53.9,1.3,low-left
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,1,81,,False,,,miss,corner,head,0.071,,7.2,57.0,61.3,13.9,left
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,2,80,,False,514.0,,save,assisted,left-foot,0.081,,8.9,32.9,52.1,18.4,low-left
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,3,79,,True,,,miss,assisted,right-foot,0.098,,4.2,66.6,94.6,12.5,left
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,4,70,,False,527.0,,goal,assisted,left-foot,0.518,,5.0,45.8,50.0,16.5,low-centre
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,5,64,,False,514.0,,block,assisted,right-foot,0.043,,10.6,24.6,51.7,19.0,low-centre
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,6,63,,True,,,block,assisted,right-foot,0.05,,20.3,47.0,50.4,19.0,low-centre
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,7,59,,False,528.0,,save,assisted,head,0.081,,10.3,50.3,48.4,22.8,high-centre
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,8,58,,False,528.0,,block,corner,right-foot,0.209,,7.9,47.4,46.9,19.0,low-right
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,9,58,,False,,,miss,corner,head,0.633,,3.0,50.5,62.4,11.1,left
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,10,57,,False,528.0,,block,regular,right-foot,0.058,,14.5,66.2,48.1,19.0,low-right
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,11,49,,True,,,save,assisted,right-foot,0.091,,12.8,60.6,45.8,24.0,high-right
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,12,47,,True,,,block,fast-break,left-foot,0.356,,9.1,47.4,50.2,19.0,low-centre
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,13,44,,True,,,save,assisted,right-foot,0.317,,7.1,54.8,51.6,1.3,low-centre
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,14,37,,False,528.0,,save,fast-break,left-foot,0.112,,17.2,55.4,51.0,27.2,high-centre
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,15,36,,False,,,block,corner,right-foot,0.025,,22.6,50.0,49.2,19.0,low-centre
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,16,35,,False,,,miss,assisted,left-foot,0.021,,31.3,60.6,43.5,9.7,close-right
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,17,35,,False,,,miss,assisted,right-foot,0.061,,11.5,31.0,1.0,20.8,right
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,18,31,,False,528.0,,miss,assisted,head,0.221,,6.2,46.9,86.0,30.6,left
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,19,27,,False,523.0,,block,set-piece,left-foot,0.062,,14.2,53.6,52.2,19.0,low-left
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,20,27,,False,528.0,,miss,set-piece,right-foot,0.081,,12.6,52.1,33.3,16.7,right
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,21,25,,False,,,block,fast-break,right-foot,0.161,,14.5,51.7,50.6,19.0,low-centre
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,22,24,,False,,,miss,regular,left-foot,0.044,,13.9,72.4,58.7,16.7,close-left
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,23,18,,False,523.0,,miss,assisted,left-foot,0.074,,9.7,32.3,26.7,12.5,right
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,24,16,,True,,,miss,assisted,right-foot,0.087,,12.8,38.5,38.8,2.8,right
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,25,12,,False,528.0,,goal,regular,right-foot,0.632,,4.8,48.1,52.7,2.5,low-left
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,26,12,,False,,,save,assisted,right-foot,0.284,,8.0,53.6,51.3,6.3,low-centre
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,27,9,,False,,,block,corner,right-foot,0.027,,20.4,40.1,49.7,19.0,low-centre
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,28,6,,True,,,miss,assisted,right-foot,0.058,,18.8,49.1,65.4,4.2,left
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,29,5,,True,,,block,fast-break,left-foot,0.062,,16.4,74.5,50.3,19.0,low-centre
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,30,4,,False,,,miss,assisted,head,0.105,,9.2,50.0,64.0,22.2,left
26-27-friendly-auckland-fc-vs-tottenham-hotspur-2026-07-26,31,2,,True,,,save,assisted,right-foot,0.04,,21.2,38.5,52.2,11.4,low-left
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,1,96,,True,,,save,shootout,left-foot,0.79,,11.5,50.0,54.2,7.6,low-left
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,2,96,,False,216.0,,goal,shootout,left-foot,0.79,,11.5,50.0,53.1,26.6,high-left
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,3,94,,False,,,goal,shootout,left-foot,0.79,,11.5,50.0,45.8,1.3,low-right
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,4,93,,True,,,goal,shootout,right-foot,0.79,,11.5,50.0,53.8,3.2,low-left
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,5,93,,False,220.0,,goal,shootout,right-foot,0.79,,11.5,50.0,53.9,1.9,low-left
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,6,92,,True,,,goal,shootout,right-foot,0.79,,11.5,50.0,48.3,8.9,low-centre
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,7,91,,False,215.0,,goal,shootout,left-foot,0.79,,11.5,50.0,45.9,31.0,high-right
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,8,91,,True,,,goal,shootout,left-foot,0.79,,11.5,50.0,47.6,1.3,low-right
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,9,91,,False,,,goal,shootout,right-foot,0.79,,11.5,50.0,46.0,2.5,low-right
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,10,45,1.0,True,,,save,assisted,right-foot,0.114,,5.7,65.1,45.9,19.0,low-right
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,11,44,,True,,,block,assisted,right-foot,0.062,,14.4,34.7,47.0,19.0,low-right
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,12,44,,True,,,block,assisted,left-foot,0.073,,15.8,57.9,49.7,19.0,low-centre
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,13,42,,True,,,miss,fast-break,left-foot,0.02,,46.2,52.1,56.6,29.2,close-left
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,14,40,,True,,,miss,assisted,left-foot,0.081,,12.5,63.2,49.2,65.3,high
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,15,37,,True,,,miss,corner,head,0.107,,6.5,55.1,67.9,15.3,left
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,16,20,,True,,,miss,assisted,left-foot,0.075,,8.9,68.2,59.0,68.1,high-left
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,17,11,,False,,,save,assisted,right-foot,0.139,,11.8,46.0,52.5,3.8,low-left
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,18,10,,True,,,save,assisted,right-foot,0.065,,9.9,30.7,51.3,8.9,low-centre
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,19,3,,True,,,miss,assisted,right-foot,0.042,,20.7,38.8,42.0,47.2,close-high-right
26-27-friendly-crystal-palace-vs-famalicao-2026-07-28,20,1,,True,,,goal,penalty,right-foot,0.79,,11.5,50.0,54.0,23.4,high-left
26-27-friendly-bristol-city-vs-newcastle-united-2026-07-29,1,89,,False,449.0,,block,assisted,left-foot,0.075,,8.3,31.6,52.2,19.0,low-left
26-27-friendly-bristol-city-vs-newcastle-united-2026-07-29,2,84,,False,,,miss,assisted,head,0.064,,11.1,53.7,29.4,12.5,right
26-27-friendly-bristol-city-vs-newcastle-united-2026-07-29,3,81,,True,447.0,,goal,regular,right-foot,0.322,,7.3,46.0,48.3,15.2,low-centre
26-27-friendly-bristol-city-vs-newcastle-united-2026-07-29,4,78,,False,453.0,,goal,assisted,right-foot,0.081,,15.7,46.4,53.1,1.3,low-left
26-27-friendly-bristol-city-vs-newcastle-united-2026-07-29,5,66,,False,447.0,,miss,set-piece,head,0.252,,3.3,55.5,47.4,55.6,close-high
26-27-friendly-bristol-city-vs-newcastle-united-2026-07-29,6,59,,False,453.0,,block,assisted,left-foot,0.095,,11.7,61.9,49.7,19.0,low-centre
